,title,description,originallink,link,pubDate
145,"&apos;이상한 변호사 우영우&apos; 시즌2 제작될까… ""현재 논의 중""",우영우는 천재적인 두뇌와 자폐스펙트럼을 동시에 가진 신입 변호사 우영우(박은빈 분)의 대형 로펌 생존기를 담았다. 현재 ENA채널에서 시청률 고공행진을 거듭하고 있다. 1회 시청률 0.9%(닐슨코리아 전국... ,http://moneys.mt.co.kr/news/mwView.php?no=2022081716021871595,https://n.news.naver.com/mnews/article/417/0000843713?sid=105,"Thu, 18 Aug 2022 04:50:00 +0900"
146,"&apos;이상한 변호사 우영우&apos; 박은빈, 촬영현장 공개…""한바다""","박은빈 / 사진=박은빈 인스타그램 배우 박은빈이 &apos;이상한 변호사 우영우&apos;의 촬영현장을 공개했다. 박은빈은 지난 17일 자신의 인스타그램에 ""#우영우DAY 한바다 #이상한변호사우영우 #ExtraordinaryAttorneyWoo #ENA #NETFLIX... ",http://www.newsinside.kr/news/articleView.html?idxno=1140507,http://www.newsinside.kr/news/articleView.html?idxno=1140507,"Thu, 18 Aug 2022 04:30:00 +0900"
147,"박은빈 팬미팅 2차 티켓 예매, 19일 오후 8시 오픈",비즈엔터 김세훈 기자 | 배우 박은빈 팬미팅 2차 예매가 시작된다. 박은빈의 소속사 나무엑터스는 오는 19일 오후 8시 박은빈의 첫 번째 팬미팅 &apos;은빈노트 : 빈(斌)칸&apos;의 추가 티켓 예매가 인터파크 티켓에서 진행된다고... ,http://enter.etoday.co.kr/view/news_view.php?varAtcId=229231,http://enter.etoday.co.kr/view/news_view.php?varAtcId=229231,"Thu, 18 Aug 2022 01:32:00 +0900"
148,"&apos;우영우&apos; 박은빈, &apos;태수미 친子&apos; 찾아왔다…강태오에 이별 이유 고백 [Oh!쎈 ...",박은빈과 진경의 친아들의 만남이 예고 됐다. 17일에 방송된 ENA 드라마 ‘이상한 변호사 우영우&apos;에서는 우영우(박은빈)가 이준호(강태오)에게 이별의 이유를 밝힌 가운데 태수미(진경)의 친아들이 등장했다. 최수연(하윤경)... ,http://www.osen.co.kr/article/G1111921408,https://n.news.naver.com/mnews/article/109/0004680360?sid=106,"Thu, 18 Aug 2022 01:01:00 +0900"
149,"&apos;라디오스타&apos; 김호영, ""박은빈, &apos;태왕사신기&apos;서 짝사랑… 덕분에 계탔다"" [Oh...","박은빈에 대한 이야기를 전했다. 17일에 방송된 MBC &apos;라디오스타&apos;에서는 &apos;알아두면 쓸 데 있는 신비한 잡학사전&apos; 특집으로 꾸며져 배우 류승수, 김규리, 김호영, 전 야구선수 유희관 등장한 가운데 김호영이 배우 박은빈에... ",http://www.osen.co.kr/article/G1111921401,https://n.news.naver.com/mnews/article/109/0004680358?sid=106,"Thu, 18 Aug 2022 00:55:00 +0900"
150,"박은빈, 진경 ‘혼외자’ 밝혀지나? ‘이상한 변호사 우영우’ 결말 관심↑",이날 한바다 대표 한선영은 우영우(박은빈) 아버지 우광호에게 “영우랑 한두 달 푹 쉬고 와. 유급 휴가라 생각해”라고 전했다. 우영우가 태수미(진경)의 혼외자식이란 사실이 곧 밝혀지기 때문. 한선영은 “일단 기사... ,http://enews.imbc.com/News/RetrieveNewsInfo/357143,https://n.news.naver.com/mnews/article/408/0000164442?sid=106,"Thu, 18 Aug 2022 00:50:00 +0900"
151,‘우영우’ 박은빈♥강태오 현실적인 이별 이유 “자신 없어”,강태오가 박은빈이 이별을 말한 이유에 대해 알았다. 17일(수) 방송된 ENA채널 수목드라마 ‘이상한 변호사 우영우’(연출 유인식/극본 문지원) 15회에서 이준호(강태오)가 우영우(박은빈)가 이별을 선택한 이유에 대해 알게... ,http://enews.imbc.com/News/RetrieveNewsInfo/357141,https://n.news.naver.com/mnews/article/408/0000164440?sid=106,"Thu, 18 Aug 2022 00:13:00 +0900"
152,18일 종영하는 ‘우영우’ 시즌2도 제작될까…관계자 “논의 중”,"이 드라마는 천재적인 두뇌와 자폐 스펙트럼을 동시에 가진 신입 변호사 우영우(박은빈 분)의 대형 로펌 생존기를 담았는데, 에피소드마다 따뜻한 감동을 안기며 호평을 받아왔다. 우영우가 다양한 사건을 해결하며... ",http://www.segye.com/content/html/2020/04/03/20200403509373.html?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0003726026?sid=106,"Thu, 18 Aug 2022 00:03:00 +0900"
153,&apos;이상한 변호사 우영우&apos; 종영 앞두고 넷플릭스 순위 상승,"우영우(박은빈)와 장승준은 사소한 것부터 사사건건 마찰을 일으켰고, 이 사이에서 최수연(하윤경)과 권민우(주종혁) 역시 혼란을 겪었다. 이 가운데 이준호(강태오)는 우영우가 자신과 이별을 결심한 이유를 알게 됐다.... ",http://www.slist.kr/news/articleView.html?idxno=377440,http://www.slist.kr/news/articleView.html?idxno=377440,"Thu, 18 Aug 2022 00:02:00 +0900"
154,"‘라스’ 류승수, 야한 생각으로 공황 극복 “유명한 부자 되고파”[종합]","김호영은 15년 만에 화제몰이 중인 작품이 있다며 “‘태왕사신기’에 박은빈 씨가 아역으로 출연했다. 은빈 씨가 요즘 드라마 ‘우영우’로 너무 잘돼서 핫한데 ‘태왕사신기’ 아역들이 인기가 많았다. 유승호, 박은빈... ",http://sports.khan.co.kr/news/sk_index.html?art_id=202208172358003&sec_id=540201&pt=nv,https://n.news.naver.com/mnews/article/144/0000831593?sid=106,"Thu, 18 Aug 2022 00:00:00 +0900"
